ID PDC local_x,Statut du Point de charge,Arrondissement_x,ID Station local,ID Station itinérance,Nom station,Code INSEE commune_x,Type implantation,Nombre point de recharge,Date mise à jour,Conditions d'accès,Adresse station_x,Paiement CB,Tarification,Date mise en service,Accessibilité PMR,Restriction gabarit,Stationnement 2 roues,Puissance max KW,Horaires,Statut du point de recharge,URL Description Point de charge,Heure mise à jour,latitude,longitude
FR*V75*EPX04*08*3,En service,Paris centre,FR*V75*PPX04*08,FRV75PPX0408,Paris | Rue Sainte-Croix de la Bretonnerie 37,75104.0,Voirie,4,2021-09-23,Accès libre,37 Rue Sainte-Croix de la Bretonnerie 75004 Paris,True,https://belib.paris,2021-10-12,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*02*4,2022-12-02T04:30:04+01:00,48.858505,2.3543751
FR*V75*EPX03*05*5,En test,Paris centre,FR*V75*PPX03*05,FRV75PPX0305,Paris | Rue Réaumur 38,75103.0,Voirie,6,2021-09-23,Accès libre,38 Rue Réaumur 75003 Paris,True,https://belib.paris,unknown,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*06*1,2022-12-02T04:30:04+01:00,48.865376,2.3573678
FR*V75*EPX04*09*5,En service,Paris centre,FR*V75*PPX04*09,FRV75PPX0409,Paris | Rue Neuve Saint-Pierre 2,75104.0,Voirie,5,2021-09-23,Accès libre,2 Rue Neuve Saint-Pierre 75004 Paris,True,https://belib.paris,2021-10-12,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*03*4,2022-12-02T04:30:04+01:00,48.853573,2.363958
FR*V75*EPX06*11*4,En service,06e Arrondissement,FR*V75*PPX06*11,FRV75PPX0611,Paris | Rue Michelet 6,75106.0,Voirie,7,2021-09-23,Accès libre,6 Rue Michelet 75006 Paris,True,https://belib.paris,2021-10-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*03*1,2022-12-02T04:30:04+01:00,48.842564,2.3363895
FR*V75*EPX05*13*1,En service,05e Arrondissement,FR*V75*PPX05*13,FRV75PPX0513,Paris | Rue Henri Barbusse 25,75105.0,Voirie,6,2022-04-27,Accès libre,25 Rue Henri Barbusse 75005 Paris,True,https://belib.paris,2022-07-13,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*11*4,2022-12-02T04:30:04+01:00,48.8415,2.338973
FR*V75*EPX05*12*5,En service,05e Arrondissement,FR*V75*PPX05*12,FRV75PPX0512,Paris | Rue Linnée 18,75105.0,Voirie,7,2021-09-23,Accès libre,18 Rue Linnée 75005 Paris,True,https://belib.paris,2021-10-06,Non accessible,aucune restriction,True,3.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX16*03*2,2022-12-02T04:30:04+01:00,48.845257,2.3548336
FR*V75*EPX07*12*1,En service,07e Arrondissement,FR*V75*PPX07*12,FRV75PPX0712,Paris | place du Président Mithouard 6,75107.0,Voirie,6,2021-09-23,Accès libre,6 place du Président Mithouard 75007 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*18*2,2022-12-02T04:30:04+01:00,48.851284,2.312916
FR*V75*EPX07*13*6,En service,07e Arrondissement,FR*V75*PPX07*13,FRV75PPX0713,Paris | Rue de Grenelle  152,75107.0,Voirie,6,2021-09-23,Accès libre,152 Rue de Grenelle 75007 Paris,True,https://belib.paris,2021-10-29,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*07*2,2022-12-02T04:30:04+01:00,48.85806,2.310588
FR*V75*EPX07*17*5,En service,07e Arrondissement,FR*V75*PPX07*17,FRV75PPX0717,Paris | boulevard Saint -Germain 188,75107.0,Voirie,5,2021-09-23,Accès libre,188 boulevard Saint -Germain 75007 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*14*3,2022-12-02T04:30:04+01:00,48.85461,2.329982
FR*V75*EPX08*17*2,En service,08e Arrondissement,FR*V75*PPX08*17,FRV75PPX0817,Paris | Avenue Matignon 2,75108.0,Voirie,6,2021-09-23,Accès libre,2 Avenue Matignon 75008 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*11*2,2022-12-02T04:30:04+01:00,48.87006,2.312597
FR*V75*EPX08*17*6,En service,08e Arrondissement,FR*V75*PPX08*17,FRV75PPX0817,Paris | Avenue Matignon 2,75108.0,Voirie,6,2021-09-23,Accès libre,2 Avenue Matignon 75008 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*14*1,2022-12-02T04:30:04+01:00,48.87006,2.312597
FR*V75*EPX09*09*4,En service,09e Arrondissement,FR*V75*PPX09*09,FRV75PPX0909,Paris | Rue la Fayette 56,75109.0,Voirie,6,2021-09-23,Accès libre,56 Rue la Fayette 75009 Paris,True,https://belib.paris,2022-08-19,Non accessible,aucune restriction,False,7.0,24/7,En maintenance,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*10*6,2022-12-02T04:30:04+01:00,48.875465,2.342083
FR*V75*EPX11*17*6,En service,11e Arrondissement,FR*V75*PPX11*17,FRV75PPX1117,Paris | Boulevard Richard Lenoir 110,75111.0,Voirie,6,2022-05-20,Accès libre,110 Boulevard Richard Lenoir 75011 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*14*2,2022-12-02T04:30:04+01:00,48.864063,2.3713984
FR*V75*EPX12*14*2,En service,12e Arrondissement,FR*V75*PPX12*14,FRV75PPX1214,Paris | boulevard de Picpus 7,75112.0,Voirie,7,2021-09-23,Accès libre,7 boulevard de Picpus 75012 Paris,True,https://belib.paris,2021-11-09,Non accessible,aucune restriction,False,3.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*13*6,2022-12-02T04:30:04+01:00,48.840687,2.400428
FR*V75*EPX12*17*5,En test,12e Arrondissement,FR*V75*PPX12*17,FRV75PPX1217,Paris | ter Rue de Picpus 122,75112.0,Voirie,6,2021-09-23,Accès libre,122 ter Rue de Picpus 75012 Paris,True,https://belib.paris,unknown,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*06*1,2022-12-02T04:30:04+01:00,48.837315,2.4022446
FR*V75*EPX12*18*7,En service,12e Arrondissement,FR*V75*PPX12*18,FRV75PPX1218,Paris | boulevard de Bercy 5,75112.0,Voirie,7,2021-09-23,Accès libre,5 boulevard de Bercy 75012 Paris,True,https://belib.paris,2021-10-12,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*03*5,2022-12-02T08:23:15+01:00,48.84036,2.378739
FR*V75*EPX13*16*2,En service,13e Arrondissement,FR*V75*PPX13*16,FRV75PPX1316,Paris | Rue de Tolbiac 147,75113.0,Voirie,6,2021-11-03,Accès libre,145 Rue de Tolbiac 75013 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*01*5,2022-12-02T08:50:58+01:00,48.826084,2.358049
FR*V75*EPX15*29*4,En service,15e Arrondissement,FR*V75*PPX15*29,FRV75PPX1529,Paris | Avenue de Suffren 78,75115.0,Voirie,5,2021-09-23,Accès libre,78 Avenue de Suffren 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*18*3,2022-12-02T08:04:25+01:00,48.851833,2.2997985
FR*V75*EPX15*31*4,En service,15e Arrondissement,FR*V75*PPX15*31,FRV75PPX1531,Paris | Rue Sébastien Mercier 44,75115.0,Voirie,6,2021-09-23,Accès libre,44 Rue Sébastien Mercier 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*11*2,2022-12-02T09:43:08+01:00,48.84391,2.279693
FR*V75*EPX15*31*3,En service,15e Arrondissement,FR*V75*PPX15*31,FRV75PPX1531,Paris | Rue Sébastien Mercier 44,75115.0,Voirie,6,2021-09-23,Accès libre,44 Rue Sébastien Mercier 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*10*1,2022-12-02T09:53:36+01:00,48.84391,2.279693
FR*V75*EPX15*35*1,En service,15e Arrondissement,FR*V75*PPX15*35,FRV75PPX1535,Paris | Avenue du Maine 4,75115.0,Voirie,6,2021-09-23,Accès libre,4 Avenue du Maine 75015 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX08*06*2,2022-12-02T09:50:25+01:00,48.844707,2.3198109
FR*V75*EPX15*36*2,En service,15e Arrondissement,FR*V75*PPX15*36,FRV75PPX1536,Paris | Boulevard Pasteur 41,75115.0,Voirie,5,2021-09-23,Accès libre,41 Boulevard Pasteur 75015 Paris,True,https://belib.paris,2021-11-09,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*01*4,2022-12-02T09:46:10+01:00,48.842644,2.313266
FR*V75*EPX16*22*2,En service,16e Arrondissement,FR*V75*PPX16*22,FRV75PPX1622,Paris | Avenue Victor Hugo 60,75116.0,Voirie,6,2021-09-23,Accès libre,60 Avenue Victor Hugo 75016 Paris,True,https://belib.paris,2021-11-16,Non accessible,aucune restriction,False,3.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*10*2,2022-12-02T10:12:00+01:00,48.870342,2.286851
FR*V75*EPX16*28*3,En service,16e Arrondissement,FR*V75*PPX16*28,FRV75PPX1628,Paris | Boulevard Delessert 23,75116.0,Voirie,7,2021-09-23,Accès libre,23 Boulevard Delessert 75016 Paris,True,https://belib.paris,2021-10-19,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*08*4,2022-12-02T08:38:36+01:00,48.85857,2.2851212
FR*V75*EPX17*16*6,En service,17e Arrondissement,FR*V75*PPX17*16,FRV75PPX1716,Paris | Rue Navier 47,75117.0,Voirie,7,2021-09-23,Accès libre,47 Rue Navier 75017 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*05*3,2022-12-02T05:59:02+01:00,48.895756,2.3242009
FR*V75*EPX17*16*7,En service,17e Arrondissement,FR*V75*PPX17*16,FRV75PPX1716,Paris | Rue Navier 47,75117.0,Voirie,7,2021-09-23,Accès libre,47 Rue Navier 75017 Paris,True,https://belib.paris,2021-11-23,Réservé PMR,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX04*02*5,2022-12-02T08:37:27+01:00,48.895756,2.3242009
FR*V75*EPX16*30*5,En service,16e Arrondissement,FR*V75*PPX16*30,FRV75PPX1630,Paris | Rue de la Pompe 137,75116.0,Voirie,7,2021-09-23,Accès libre,137 Rue de la Pompe 75016 Paris,True,https://belib.paris,2021-11-03,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX01*05*4,2022-12-02T09:09:33+01:00,48.867313,2.280347
FR*V75*EPX17*22*1,En service,17e Arrondissement,FR*V75*PPX17*22,FRV75PPX1722,Paris | Avenue de Niel 28,75117.0,Voirie,5,2021-09-23,Accès libre,28 Avenue de Niel 75017 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*10*4,2022-12-02T09:12:36+01:00,48.88103,2.2956283
FR*V75*EPX17*23*1,En service,17e Arrondissement,FR*V75*PPX17*23,FRV75PPX1723,Paris | Avenue de la Porte de Villiers 28,75117.0,Voirie,6,2021-09-23,Accès libre,28 Avenue de la Porte de Villiers 75017 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*31*6,2022-12-02T10:55:19+01:00,48.885426,2.2849722
FR*V75*EPX17*25*3,En service,17e Arrondissement,FR*V75*PPX17*25,FRV75PPX1725,Paris | boulevard Pereire 170,75117.0,Voirie,6,2021-09-23,Accès libre,170 boulevard Pereire 75017 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*13*5,2022-12-02T10:35:56+01:00,48.882423,2.2922037
FR*V75*EPX18*12*3,En service,18e Arrondissement,FR*V75*PPX18*12,FRV75PPX1812,Paris | Rue Ordener 120,75118.0,Voirie,5,2021-09-23,Accès libre,120 Rue Ordener 75018 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*04*5,2022-12-02T11:06:01+01:00,48.893276,2.3395
FR*V75*EPX18*15*4,En service,18e Arrondissement,FR*V75*PPX18*15,FRV75PPX1815,Paris | Rue Marcadet 220,75118.0,Voirie,7,2021-09-23,Accès libre,220 Rue Marcadet 75018 Paris,True,https://belib.paris,2021-10-26,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*12*1,2022-12-02T11:16:44+01:00,48.892082,2.3331354
FR*V75*EPX19*15*3,En service,19e Arrondissement,FR*V75*PPX19*15,FRV75PPX1915,Paris | Avenue de la Porte d'Aubervilliers 10,75119.0,Voirie,6,2021-09-23,Accès libre,10 Avenue de la Porte d'Aubervilliers 75019 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX17*25*2,2022-12-02T09:50:20+01:00,48.899334,2.371162
FR*V75*EPX19*15*4,En service,19e Arrondissement,FR*V75*PPX19*15,FRV75PPX1915,Paris | Avenue de la Porte d'Aubervilliers 10,75119.0,Voirie,6,2021-09-23,Accès libre,10 Avenue de la Porte d'Aubervilliers 75019 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*08*5,2022-12-02T09:44:27+01:00,48.899334,2.371162
FR*V75*EPX19*17*3,En service,19e Arrondissement,FR*V75*PPX19*17,FRV75PPX1917,Paris | Avenue Secrétan 4,75119.0,Voirie,6,2021-09-23,Accès libre,4 Avenue Secrétan 75019 Paris,True,https://belib.paris,2021-11-16,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*07*3,2022-12-02T09:43:27+01:00,48.882175,2.370891
FR*V75*EPX20*18*3,En service,20e Arrondissement,FR*V75*PPX20*18,FRV75PPX2018,Paris | Rue Sorbier 40,75120.0,Voirie,5,2021-09-23,Accès libre,40 Rue Sorbier 75020 Paris,True,https://belib.paris,2021-12-01,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*11*6,2022-12-02T09:39:22+01:00,48.865685,2.392972
FR*V75*EPX10*13*3,En service,10e Arrondissement,FR*V75*PPX10*13,FRV75PPX1013,Paris | Rue du Faubourg Poissonnière 64,75110.0,Voirie,4,2021-09-23,Accès libre,64 Rue du Faubourg Poissonnière 75010 Paris,True,https://belib.paris,2021-11-23,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*11*3,2022-12-02T09:48:12+01:00,48.87517,2.348162
FR*V75*EPX20*20*3,En service,20e Arrondissement,FR*V75*PPX20*20,FRV75PPX2020,Paris | Rue Pelleport 86,75120.0,Voirie,4,2021-09-23,Accès libre,86 Rue Pelleport 75020 Paris,True,https://belib.paris,2021-12-08,Non accessible,aucune restriction,False,7.0,24/7,Occupé (en charge),https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX02*07*2,2022-12-02T12:14:08+01:00,48.867603,2.4021437
FR*V75*EPX16*31*1,En test,16e Arrondissement,FR*V75*PPX16*31,FRV75PPX1631,Paris | Avenue Marceau  59,75116.0,Voirie,5,2021-09-27,Accès libre,59 Avenue Marceau 75016 Paris,True,https://belib.paris,unknown,Non accessible,aucune restriction,False,7.0,24/7,Disponible,https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*13*2,2022-12-02T10:33:21+01:00,48.869892,2.2976446
