;Statut du Point de charge;Arrondissement_x;ID Station local;ID Station itineerance;Nom station;Code INSEE commune_x;Type implantation;Nombre point de recharge;Date mise e  jour;Conditions d acces;Adresse station_x;Paiement CB;Tarification;Date mise en service;Accessibilitee PMR;Restriction gabarit;Stationnement 2 roues;Puissance max KW;Horaires;Type de chargeur;latitude;longitude;ID PDC local;Statut du point de recharge;URL Description Point de charge;Heure mise e  jour;Coordonneees geeographiques
42;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;75118.0;Voirie;6;23/09/2021;Acces libre;17 Rue Custine 75018 Paris;TRUE;https://belib.paris;21/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.88836;2.3480344;FR*V75*EPX10*04*4;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*4;2022-11-22T04:30:03+01:00;48.879135,2.3560476
43;En service;18e Arrondissement;FR*V75*PPX18*05;FRV75PPX1805;Paris | Rue Custine 17;75118.0;Voirie;6;23/09/2021;Acces libre;17 Rue Custine 75018 Paris;TRUE;https://belib.paris;21/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.88836;2.3480344;FR*V75*EPX10*04*1;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*1;2022-11-22T04:30:03+01:00;48.879135,2.3560476
44;En service;20e Arrondissement;FR*V75*PPX20*08;FRV75PPX2008;Paris | Rue Monte Cristo 24;75120.0;Voirie;6;23/09/2021;Acces libre;24 Rue Monte Cristo 75020 Paris;TRUE;https://belib.paris;21/07/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.855225;2.3984911;FR*V75*EPX10*04*2;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*2;2022-11-22T04:30:03+01:00;48.879135,2.3560476
45;En service;Paris centre;FR*V75*PPX02*03;FRV75PPX0203;Paris | Rue Vivienne 43;75102.0;Voirie;4;23/09/2021;Acces libre;43 Rue Vivienne 75002 Paris;TRUE;https://belib.paris;03/11/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.870564;2.3408933;FR*V75*E9010*03*3;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9010*03*3;2022-11-22T04:30:03+01:00;48.8789,2.355064
46;En service;Paris centre;FR*V75*PPX02*08;FRV75PPX0208;Paris | Rue Dalayrac 19;75102.0;Voirie;5;12/04/2022;Acces libre;19 Rue Dalayrac 75002 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86818;2.335097;FR*V75*E9005*02*1;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9005*02*1;2022-11-22T04:20:17+01:00;48.84477,2.35242
47;En service;05e Arrondissement;FR*V75*PPX05*06;FRV75PPX0506;Paris | Rue Claude Bernard 16;75105.0;Voirie;6;23/09/2021;Acces libre;16 Rue Claude Bernard 75005 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.839775;2.3476574;FR*V75*EPX10*04*3;Inconnu;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*04*3;2022-11-22T04:30:03+01:00;48.879135,2.3560476
48;En service;05e Arrondissement;FR*V75*PPX05*06;FRV75PPX0506;Paris | Rue Claude Bernard 16;75105.0;Voirie;6;23/09/2021;Acces libre;16 Rue Claude Bernard 75005 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.839775;2.3476574;FR*V75*E9018*03*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*E9018*03*3;2022-12-02T04:30:04+01:00;48.89767,2.352758
49;En service;07e Arrondissement;FR*V75*PPX07*08;FRV75PPX0708;Paris | Avenue de la Bourdonnais 45;75107.0;Voirie;6;23/09/2021;Acces libre;45 Avenue de la Bourdonnais 75007 Paris;TRUE;https://belib.paris;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85807;2.299582;FR*V75*EPX05*02*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*02*4;2022-12-02T04:30:04+01:00;48.84196,2.347262
50;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;75107.0;Voirie;5;12/04/2022;Acces libre;142 Rue du Bac 75007 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85082;2.3237967;FR*V75*EPX05*03*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*03*1;2022-12-02T04:30:04+01:00;48.846325,2.348415
51;En service;07e Arrondissement;FR*V75*PPX07*09;FRV75PPX0709;Paris | Rue du Bac 142;75107.0;Voirie;5;12/04/2022;Acces libre;142 Rue du Bac 75007 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.85082;2.3237967;FR*V75*EPX07*05*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX07*05*3;2022-12-02T04:30:04+01:00;48.84828,2.315725
52;En service;07e Arrondissement;FR*V75*PPX07*10;FRV75PPX0710;Paris | Avenue Duquesne 26;75107.0;Voirie;6;23/09/2021;Acces libre;26 Avenue Duquesne 75007 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.851128;2.3106372;FR*V75*EPX05*05*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX05*05*4;2022-12-02T04:30:04+01:00;48.848,2.3469365
53;En service;07e Arrondissement;FR*V75*PPX07*10;FRV75PPX0710;Paris | Avenue Duquesne 26;75107.0;Voirie;6;23/09/2021;Acces libre;26 Avenue Duquesne 75007 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.851128;2.3106372;FR*V75*EPX13*03*1;Occupee (en charge);https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*03*1;2022-12-02T04:30:04+01:00;48.82195,2.345853
54;En service;08e Arrondissement;FR*V75*PPX08*15;FRV75PPX0815;Paris | Rue de Liege 24;75108.0;Voirie;6;23/09/2021;Acces libre;24 Rue de Liege 75008 Paris;TRUE;https://belib.paris;21/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.879597;2.3263307;FR*V75*EPX13*03*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*03*3;2022-12-02T04:30:04+01:00;48.82195,2.345853
55;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109.0;Voirie;6;23/09/2021;Acces libre;13 Rue du conservatoire 75009 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.87359;2.3466527;FR*V75*EPX18*01*7;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX18*01*7;2022-12-02T04:30:04+01:00;48.898304,2.3423252
56;En service;11e Arrondissement;FR*V75*PPX11*12;FRV75PPX1112;Paris | Bis Avenue Parmentier 125;75111.0;Voirie;6;23/09/2021;Acces libre;125 Bis Avenue Parmentier 75011 Paris;TRUE;https://belib.paris;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.86908;2.371679;FR*V75*EPX10*06*4;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*06*4;2022-12-02T04:30:04+01:00;48.87179,2.372482
57;En service;14e Arrondissement;FR*V75*PPX14*08;FRV75PPX1408;Paris | Boulevard Edgar Quinet 2;75114.0;Voirie;6;23/09/2021;Acces libre;2 Boulevard Edgar Quinet 75014 Paris;TRUE;https://belib.paris;26/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.83951;2.3301675;FR*V75*EPX09*06*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX09*06*6;2022-12-02T04:30:04+01:00;48.87359,2.3466527
58;En service;13e Arrondissement;FR*V75*PPX13*12;FRV75PPX1312;Paris | Rue Gouthiere 12;75113.0;Voirie;6;23/09/2021;Acces libre;12 Rue Gouthiere 75013 Paris;TRUE;https://belib.paris;29/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.820423;2.3512075;FR*V75*EPX11*12*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX11*12*3;2022-12-02T04:30:04+01:00;48.86908,2.371679
59;En service;18e Arrondissement;FR*V75*PPX18*06;FRV75PPX1806;Paris | Rue Marcadet 150;75118.0;Voirie;7;23/09/2021;Acces libre;150 Rue Marcadet 75018 Paris;TRUE;https://belib.paris;05/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8913;2.3385;FR*V75*EPX14*04*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*04*1;2022-12-02T04:30:04+01:00;48.83273,2.32608
60;En service;15e Arrondissement;FR*V75*PPX15*21;FRV75PPX1521;Paris | Rue Jean Sicard 1;75115.0;Voirie;7;23/09/2021;Acces libre;1 Rue Jean Sicard 75015 Paris;TRUE;https://belib.paris;11/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8287;2.2989;FR*V75*EPX13*12*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX13*12*3;2022-12-02T04:30:04+01:00;48.820423,2.3512075
61;En service;19e Arrondissement;FR*V75*PPX19*07;FRV75PPX1907;Paris |  Rue Botzaris 50;75119.0;Voirie;7;23/09/2021;Acces libre;50 Rue Botzaris 75019 Paris;TRUE;https://belib.paris;26/08/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.8792;2.3839;FR*V75*EPX15*23*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX15*23*1;2022-12-02T04:30:04+01:00;48.8432,2.3217
62;En service;18e Arrondissement;FR*V75*PPX18*07;FRV75PPX1807;Paris | Rue Jean-Frane§ois Leepine 1;75118.0;Voirie;7;01/07/2022;Acces libre;1 Rue Jean-Frane§ois Leepine 75018 Paris;TRUE;https://belib.paris;17/08/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8861;2.3591;FR*V75*EPX20*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX20*13*3;2022-12-02T04:30:04+01:00;48.8495,2.4062
63;En service;15e Arrondissement;FR*V75*PPX15*26;FRV75PPX1526;Paris |  Avenue emile Zola 143;75115.0;Voirie;6;23/09/2021;Acces libre;143 Avenue emile Zola 75015 Paris;TRUE;https://belib.paris;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8472;2.2953;FR*V75*EPX06*08*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX06*08*2;2022-12-02T04:30:04+01:00;48.843006,2.3280363
64;En service;16e Arrondissement;FR*V75*PPX16*13;FRV75PPX1613;Paris |  Avenue de Malakoff 115;75116.0;Voirie;6;23/09/2021;Acces libre;115 Avenue de Malakoff 75016 Paris;TRUE;https://belib.paris;25/10/2022;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8735;2.2843;FR*V75*EPX10*09*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*09*2;2022-12-02T04:30:04+01:00;48.87565,2.372715
65;En service;15e Arrondissement;FR*V75*PPX15*27;FRV75PPX1527;Paris | Rue Beaugrenelle 4;75115.0;Voirie;6;23/09/2021;Acces libre;4 Rue Beaugrenelle 75015 Paris;TRUE;https://belib.paris;01/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8479;2.2847;FR*V75*EPX14*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX14*13*3;2022-12-02T04:30:04+01:00;48.82076,2.3370783
66;En service;16e Arrondissement;FR*V75*PPX16*15;FRV75PPX1615;Paris | Boulevard emile Augier 20;75116.0;Voirie;6;23/09/2021;Acces libre;20 Boulevard emile Augier 75016 Paris;TRUE;https://belib.paris;14/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8603;2.274;FR*V75*EPX19*15*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*15*1;2022-12-02T04:30:04+01:00;48.899334,2.371162
67;En service;20e Arrondissement;FR*V75*PPX20*10;FRV75PPX2010;Paris | Rue des Couronnes 2;75120.0;Voirie;5;23/09/2021;Acces libre;2 Rue des Couronnes 75020 Paris;TRUE;https://belib.paris;14/09/2021;Non accessible;aucune restriction;TRUE;3.0;24-juil;Prise type EF;48.8692;2.3809;FR*V75*EPX19*17*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX19*17*2;2022-12-02T04:30:04+01:00;48.882175,2.370891
68;En service;16e Arrondissement;FR*V75*PPX16*18;FRV75PPX1618;Paris | Boulevard Murat 157;75116.0;Voirie;6;23/09/2021;Acces libre;157 Boulevard Murat 75016 Paris;TRUE;https://belib.paris;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8379;2.2628;FR*V75*EPX10*13*3;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*13*3;2022-12-02T04:30:04+01:00;48.87517,2.348162
69;En service;16e Arrondissement;FR*V75*PPX16*18;FRV75PPX1618;Paris | Boulevard Murat 157;75116.0;Voirie;6;23/09/2021;Acces libre;157 Boulevard Murat 75016 Paris;TRUE;https://belib.paris;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8379;2.2628;FR*V75*EPX10*14*6;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EPX10*14*6;2022-12-02T04:30:04+01:00;48.87484,2.36289
70;En service;18e Arrondissement;FR*V75*PPX17*06;FRV75PPX1706;Paris | Rue Navier 1;75117.0;Voirie;5;12/04/2022;Acces libre;1 Rue Navier 75017 Paris;TRUE;https://belib.paris;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8955;2.3283;FR*V75*EHBSAG*LOB*02*1;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*02*1;2022-12-02T04:30:04+01:00;48.856796,2.3538697
71;En service;18e Arrondissement;FR*V75*PPX17*06;FRV75PPX1706;Paris | Rue Navier 1;75117.0;Voirie;5;12/04/2022;Acces libre;1 Rue Navier 75017 Paris;TRUE;https://belib.paris;07/09/2021;Non accessible;aucune restriction;FALSE;7.0;24-juil;Prise type EF;48.8955;2.3283;FR*V75*EHBSAG*LOB*03*2;Disponible;https://parisdata.opendatasoft.com/explore/dataset/belib-points-de-recharge-pour-vehicules-electriques-donnees-statiques/table/?disjunctive.nbre_pdc&disjunctive.accessibilite&disjunctive.horaires_sav&disjunctive.postal_code&disjunctive.acces_recharge&disjunctive.type_prise&disjunctive.puiss_max&q=FR*V75*EHBSAG*LOB*03*2;2022-12-02T04:30:04+01:00;48.856796,2.3538697
